I.Q. (1994)|Three Colors: Red (1994)|Santa Clause, The (1994)|Snow White and the Seven Dwarfs (1937)|Citizen Kane (1941)|Wrong Trousers, The (1993)|Empire Strikes Back, The (1980)|Good, The Bad and The Ugly, The (1966)|Grand Day Out, A (1992)|Star Trek: First Contact (1996)
Mask, The (1994)|Searching for Bobby Fischer (1993)|Bedknobs and Broomsticks (1971)|When the Cats Away (Chacun cherche son chat) (1996)|Fly Away Home (1996)|Magnificent Seven, The (1954)|Pocahontas (1995)|Corrina, Corrina (1994)|Dracula: Dead and Loving It (1995)|Surviving the Game (1994)
Twelve Monkeys (1995)|Seven (Se7en) (1995)|Santa Clause, The (1994)|Snow White and the Seven Dwarfs (1937)|Breakfast at Tiffany's (1961)|12 Angry Men (1957)|Henry V (1989)|Devil's Own, The (1997)|Philadelphia Story, The (1940)|Around the World in 80 Days (1956)
Muppet Treasure Island (1996)|Abyss, The (1989)|Aliens (1986)|Amadeus (1984)|Right Stuff, The (1983)|Bridge on the River Kwai, The (1957)|In the Name of the Father (1993)|Philadelphia Story, The (1940)|Seventh Seal, The (Sjunde inseglet, Det) (1957)|Stand by Me (1986)
Gattaca (1997)|Marvin's Room (1996)|Hoodlum (1997)|Ulee's Gold (1997)|Edge, The (1997)|Deconstructing Harry (1997)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|MatchMaker, The (1997)
Belle de jour (1967)|I.Q. (1994)|Home Alone (1990)|Citizen Kane (1941)|Terminator, The (1984)|This Is Spinal Tap (1984)|Pink Floyd - The Wall (1982)|Star Trek VI: The Undiscovered Country (1991)|Mimic (1997)|Aladdin and the King of Thieves (1996)
Kids in the Hall: Brain Candy (1996)|Return of the Pink Panther, The (1974)|Bridge on the River Kwai, The (1957)|Breaking the Waves (1996)|Donnie Brasco (1997)|Man Who Knew Too Little, The (1997)|Butch Cassidy and the Sundance Kid (1969)|Wild Bunch, The (1969)|Paris, Texas (1984)|Jackal, The (1997)
Edge, The (1997)|Mad City (1997)|Apostle, The (1997)|Deep Rising (1998)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|You So Crazy (1994)
Seven (Se7en) (1995)|Braveheart (1995)|Free Willy (1993)|Dances with Wolves (1990)|Apocalypse Now (1979)|Army of Darkness (1993)|Men in Black (1997)|Alien: Resurrection (1997)|M (1931)|MatchMaker, The (1997)
Striptease (1996)|Men in Black (1997)|River Wild, The (1994)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Tales from the Hood (1995)|You So Crazy (1994)
Sabrina (1995)|Air Force One (1997)|Ulee's Gold (1997)|Pinocchio (1940)|My Own Private Idaho (1991)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Double Team (1997)|You So Crazy (1994)
Free Willy (1993)|Princess Bride, The (1987)|Amadeus (1984)|Young Frankenstein (1974)|Chinatown (1974)|Made in America (1993)|Ruling Class, The (1972)|Twilight (1998)|Switchback (1997)|Getaway, The (1994)
Unhook the Stars (1996)|Swingers (1996)|Turbo: A Power Rangers Movie (1997)|Men in Black (1997)|Emma (1996)|Marvin's Room (1996)|Bastard Out of Carolina (1996)|Ice Storm, The (1997)|Sunset Park (1996)|Search for One-eye Jimmy, The (1996)
Braveheart (1995)|Dances with Wolves (1990)|Gone with the Wind (1939)|Transformers: The Movie, The (1986)|Some Like It Hot (1959)|Around the World in 80 Days (1956)|Bringing Up Baby (1938)|Magnificent Seven, The (1954)|Great Dictator, The (1940)|Fried Green Tomatoes (1991)
Bad Boys (1995)|Free Willy (1993)|Hudsucker Proxy, The (1994)|Breakfast at Tiffany's (1961)|Apocalypse Now (1979)|Field of Dreams (1989)|Sabrina (1995)|Big Sleep, The (1946)|Ben-Hur (1959)|Rocket Man (1997)
Rumble in the Bronx (1995)|Exotica (1994)|Remains of the Day, The (1993)|Cold Comfort Farm (1995)|Sting, The (1973)|Mars Attacks! (1996)|Turbo: A Power Rangers Movie (1997)|Chasing Amy (1997)|Jack (1996)|Bonnie and Clyde (1967)
Gone with the Wind (1939)|unknown|Secrets & Lies (1996)|In the Name of the Father (1993)|Dante's Peak (1997)|Lost Highway (1997)|Transformers: The Movie, The (1986)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)
Seven (Se7en) (1995)|I.Q. (1994)|Clockwork Orange, A (1971)|Devil's Own, The (1997)|Chasing Amy (1997)|Playing God (1997)|Vegas Vacation (1997)|Life Less Ordinary, A (1997)|Amateur (1994)|Hugo Pool (1997)
Babe (1995)|Mighty Aphrodite (1995)|Haunted World of Edward D. Wood Jr., The (1995)|Chasing Amy (1997)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Village of the Damned (1995)
Four Rooms (1995)|Seven (Se7en) (1995)|Muppet Treasure Island (1996)|Spitfire Grill, The (1996)|Dead Poets Society (1989)|Unforgiven (1992)|When the Cats Away (Chacun cherche son chat) (1996)|Naked Gun 33 1/3: The Final Insult (1994)|Miller's Crossing (1990)|Mr. Magoo (1997)
Private Benjamin (1980)|Indiana Jones and the Last Crusade (1989)|Breaking the Waves (1996)|Annie Hall (1977)|Night of the Living Dead (1968)|Rosencrantz and Guildenstern Are Dead (1990)|Touch of Evil (1958)|Andre (1994)|Gaslight (1944)|My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
Seven (Se7en) (1995)|Citizen Kane (1941)|Dead Poets Society (1989)|In & Out (1997)|In the Name of the Father (1993)|Transformers: The Movie, The (1986)|Manhattan (1979)|Ponette (1996)|Stand by Me (1986)|My Favorite Season (1993)
Get Shorty (1995)|Professional, The (1994)|Hudsucker Proxy, The (1994)|Dances with Wolves (1990)|Glengarry Glen Ross (1992)|Empire Strikes Back, The (1980)|Apocalypse Now (1979)|Fly Away Home (1996)|Rocket Man (1997)|Manhattan Murder Mystery (1993)
I.Q. (1994)|Nightmare on Elm Street, A (1984)|Ulee's Gold (1997)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Tales from the Hood (1995)|Quest, The (1996)|You So Crazy (1994)
I.Q. (1994)|Rock, The (1996)|Ulee's Gold (1997)|Wings of the Dove, The (1997)|White Man's Burden (1995)|Wild Bill (1995)|Stephen King's The Langoliers (1995)|Raise the Red Lantern (1991)|Mrs. Dalloway (1997)|You So Crazy (1994)
Batman Forever (1995)|Forrest Gump (1994)|Jurassic Park (1993)|Ref, The (1994)|Akira (1988)|Muriel's Wedding (1994)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Tin Drum, The (Blechtrommel, Die) (1979)|Glory (1989)
Twelve Monkeys (1995)|Seven (Se7en) (1995)|Professional, The (1994)|Dances with Wolves (1990)|Mr. Smith Goes to Washington (1939)|Private Benjamin (1980)|Return of the Jedi (1983)|Amadeus (1984)|Killing Fields, The (1984)|Diva (1981)
Dead Man Walking (1995)|Jurassic Park (1993)|Spitfire Grill, The (1996)|2001: A Space Odyssey (1968)|Young Frankenstein (1974)|North by Northwest (1959)|Rosencrantz and Guildenstern Are Dead (1990)|Gay Divorcee, The (1934)|Tie Me Up! Tie Me Down! (1990)|Jupiter's Wife (1994)
Snow White and the Seven Dwarfs (1937)|Spitfire Grill, The (1996)|Nikita (La Femme Nikita) (1990)|Philadelphia Story, The (1940)|East of Eden (1955)|Thin Man, The (1934)|American in Paris, An (1951)|Rear Window (1954)|Howling, The (1981)|Cook the Thief His Wife & Her Lover, The (1989)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Rumble in the Bronx (1995)|Cold Comfort Farm (1995)|Lone Star (1996)|Citizen Ruth (1996)|Turbo: A Power Rangers Movie (1997)|Good Will Hunting (1997)|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|Streetcar Named Desire, A (1951)
Smilla's Sense of Snow (1997)|Gattaca (1997)|Crash (1996)|G.I. Jane (1997)|One Flew Over the Cuckoo's Nest (1975)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Stephen King's The Langoliers (1995)|You So Crazy (1994)
Species (1995)|Walk in the Clouds, A (1995)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Rear Window (1954)|M (1931)
Babe (1995)|Usual Suspects, The (1995)|Striptease (1996)|Hoodlum (1997)|Waterworld (1995)|White Man's Burden (1995)|Wyatt Earp (1994)|Another Stakeout (1993)|Andre (1994)|Stealing Beauty (1996)
Crow, The (1994)|Gone with the Wind (1939)|Right Stuff, The (1983)|Indiana Jones and the Last Crusade (1989)|Time to Kill, A (1996)|Adventures of Robin Hood, The (1938)|Wings of Desire (1987)|Miller's Crossing (1990)|In the Line of Fire (1993)|Gay Divorcee, The (1934)
Last of the Mohicans, The (1992)|Chasing Amy (1997)|Full Monty, The (1997)|Starship Troopers (1997)|Marvin's Room (1996)|Fly Away Home (1996)|Wings of the Dove, The (1997)|3 Ninjas: High Noon At Mega Mountain (1998)|MatchMaker, The (1997)|Washington Square (1997)
Dances with Wolves (1990)|Operation Dumbo Drop (1995)|In the Name of the Father (1993)|Mother (1996)|Some Like It Hot (1959)|Man Who Would Be King, The (1975)|Kid in King Arthur's Court, A (1995)|Mary Shelley's Frankenstein (1994)|Quick and the Dead, The (1995)|You So Crazy (1994)
Postino, Il (1994)|Snow White and the Seven Dwarfs (1937)|Lone Star (1996)|Apocalypse Now (1979)|Citizen Ruth (1996)|Schindler's List (1993)|Star Trek: Generations (1994)|Third Man, The (1949)|Fire on the Mountain (1996)|Great Day in Harlem, A (1994)
Seven (Se7en) (1995)|Remains of the Day, The (1993)|Home Alone (1990)|Terminator 2: Judgment Day (1991)|Breakfast at Tiffany's (1961)|Brazil (1985)|As Good As It Gets (1997)|Aladdin and the King of Thieves (1996)|Man Who Would Be King, The (1975)|Corrina, Corrina (1994)
Starship Troopers (1997)|Marvin's Room (1996)|Ulee's Gold (1997)|Hoodlum (1997)|Man Who Knew Too Little, The (1997)|Tales From the Crypt Presents: Demon Knight (1995)|Waterworld (1995)|Mary Shelley's Frankenstein (1994)|Wolf (1994)|Amistad (1997)
Professional, The (1994)|Forrest Gump (1994)|Monty Python and the Holy Grail (1974)|Chasing Amy (1997)|Secrets & Lies (1996)|Donnie Brasco (1997)|Muriel's Wedding (1994)|To Kill a Mockingbird (1962)|Interview with the Vampire (1994)|Corrina, Corrina (1994)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Cable Guy, The (1996)|Lone Star (1996)|Apocalypse Now (1979)|Gattaca (1997)|Secrets & Lies (1996)|Scream (1996)|Tombstone (1993)|Ice Storm, The (1997)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|I.Q. (1994)|Spitfire Grill, The (1996)|Apocalypse Now (1979)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|Andre (1994)|Paradise Road (1997)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Rumble in the Bronx (1995)|Cold Comfort Farm (1995)|Frighteners, The (1996)|Marvin's Room (1996)|Rosewood (1997)|Midnight in the Garden of Good and Evil (1997)|Paradise Lost: The Child Murders at Robin Hood Hills (1996)|Streetcar Named Desire, A (1951)|Last Supper, The (1995)
Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)|Jurassic Park (1993)|Snow White and the Seven Dwarfs (1937)|Bridge on the River Kwai, The (1957)|Young Frankenstein (1974)|Secrets & Lies (1996)|Wild Bill (1995)|Farinelli: il castrato (1994)|Boxing Helena (1993)|For Whom the Bell Tolls (1943)
Horseman on the Roof, The (Hussard sur le toit, Le) (1995)|Abyss, The (1989)|Die Hard 2 (1990)|Aladdin and the King of Thieves (1996)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Kid in King Arthur's Court, A (1995)
Mighty Aphrodite (1995)|Quiz Show (1994)|Abyss, The (1989)|Cinema Paradiso (1988)|Howling, The (1981)|Philadelphia (1993)|Jingle All the Way (1996)|Dead Man (1995)|I'm Not Rappaport (1996)|Good Man in Africa, A (1994)
Muppet Treasure Island (1996)|Bad Boys (1995)|Jurassic Park (1993)|Nightmare Before Christmas, The (1993)|Cold Comfort Farm (1995)|Spitfire Grill, The (1996)|Return of the Jedi (1983)|This Is Spinal Tap (1984)|Austin Powers: International Man of Mystery (1997)|Short Cuts (1993)
Full Monty, The (1997)|Gattaca (1997)|Desperate Measures (1998)|Game, The (1997)|Mad City (1997)|Man Who Knew Too Little, The (1997)|Fallen (1998)|Seven Years in Tibet (1997)|Life Less Ordinary, A (1997)|Thousand Acres, A (1997)
I.Q. (1994)|Free Willy (1993)|Mimic (1997)|Starship Troopers (1997)|Midnight in the Garden of Good and Evil (1997)|Apt Pupil (1998)|Maltese Falcon, The (1941)|Around the World in 80 Days (1956)|Space Jam (1996)|Man of the House (1995)
Dante's Peak (1997)|How to Be a Player (1997)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Stephen King's The Langoliers (1995)|Fire on the Mountain (1996)|You So Crazy (1994)
Babe (1995)|Snow White and the Seven Dwarfs (1937)|Operation Dumbo Drop (1995)|Jungle2Jungle (1997)|Heat (1995)|Sense and Sensibility (1995)|Secrets & Lies (1996)|Trainspotting (1996)|Broken Arrow (1996)|I Shot Andy Warhol (1996)
Twelve Monkeys (1995)|Ref, The (1994)|Spitfire Grill, The (1996)|Evil Dead II (1987)|Field of Dreams (1989)|Time to Kill, A (1996)|Chinatown (1974)|Before Sunrise (1995)|Con Air (1997)|Tank Girl (1995)
Mighty Aphrodite (1995)|Sleepless in Seattle (1993)|Sound of Music, The (1965)|Monty Python and the Holy Grail (1974)|Empire Strikes Back, The (1980)|Clockwork Orange, A (1971)|Fifth Element, The (1997)|In the Name of the Father (1993)|Casablanca (1942)|War Room, The (1993)
Babe (1995)|Free Willy (1993)|Terminator 2: Judgment Day (1991)|Lone Star (1996)|Reservoir Dogs (1992)|Empire Strikes Back, The (1980)|GoodFellas (1990)|Indiana Jones and the Last Crusade (1989)|Jerry Maguire (1996)|In the Name of the Father (1993)
Snow White and the Seven Dwarfs (1937)|Spitfire Grill, The (1996)|Chasing Amy (1997)|Annie Hall (1977)|Waterworld (1995)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Tales from the Hood (1995)
Swingers (1996)|Men in Black (1997)|Deconstructing Harry (1997)|Broken Arrow (1996)|Hellraiser: Bloodline (1996)|Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)|Crow: City of Angels, The (1996)|Beautiful Girls (1996)|Hercules (1997)|Foxfire (1996)
Apocalypse Now (1979)|Men in Black (1997)|Sense and Sensibility (1995)|Midnight in the Garden of Good and Evil (1997)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|Boxing Helena (1993)|Cliffhanger (1993)|Home Alone 3 (1997)
Rock, The (1996)|Steel (1997)|Time to Kill, A (1996)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Tales from the Hood (1995)|Last Supper, The (1995)
George of the Jungle (1997)|Hoodlum (1997)|Wings of the Dove, The (1997)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Tales from the Hood (1995)|Seven Years in Tibet (1997)|You So Crazy (1994)
George of the Jungle (1997)|Emma (1996)|Vampire in Brooklyn (1995)|Waterworld (1995)|White Man's Burden (1995)|Quick and the Dead, The (1995)|Benny & Joon (1993)|Jumanji (1995)|Freeway (1996)|Flower of My Secret, The (Flor de mi secreto, La) (1995)
Muppet Treasure Island (1996)|Delicatessen (1991)|GoodFellas (1990)|Batman Returns (1992)|Duck Soup (1933)|My Left Foot (1989)|Annie Hall (1977)|My Life as a Dog (Mitt liv som hund) (1985)|Rob Roy (1995)|Volcano (1997)
I.Q. (1994)|Aladdin (1992)|Snow White and the Seven Dwarfs (1937)|Empire Strikes Back, The (1980)|Brazil (1985)|Cyrano de Bergerac (1990)|Transformers: The Movie, The (1986)|Philadelphia Story, The (1940)|Some Like It Hot (1959)|Switchback (1997)
Babe (1995)|Cold Comfort Farm (1995)|Rock, The (1996)|When the Cats Away (Chacun cherche son chat) (1996)|Contact (1997)|Streetcar Named Desire, A (1951)|Tales from the Hood (1995)|Blown Away (1994)|Fire on the Mountain (1996)
Richard III (1995)|Snow White and the Seven Dwarfs (1937)|Apocalypse Now (1979)|Star Trek: The Wrath of Khan (1982)|Midnight in the Garden of Good and Evil (1997)|Cinderella (1950)|James and the Giant Peach (1996)|Mary Shelley's Frankenstein (1994)|Tales from the Hood (1995)|You So Crazy (1994)
Ed Wood (1994)|Spitfire Grill, The (1996)|Return of the Pink Panther, The (1974)|GoodFellas (1990)|Bridge on the River Kwai, The (1957)|Marvin's Room (1996)|Heavenly Creatures (1994)|Village of the Damned (1995)|Coneheads (1993)|Bride of Frankenstein (1935)
Babe (1995)|Seven (Se7en) (1995)|Clockwork Orange, A (1971)|Jerry Maguire (1996)|Rosewood (1997)|Client, The (1994)|Spy Hard (1996)|Some Like It Hot (1959)|Great Escape, The (1963)|Man Who Would Be King, The (1975)
I.Q. (1994)|Santa Clause, The (1994)|Sleepless in Seattle (1993)|Empire Strikes Back, The (1980)|Princess Bride, The (1987)|Blues Brothers, The (1980)|Dead Poets Society (1989)|Patton (1970)|Once Upon a Time in the West (1969)|Switchback (1997)
White Balloon, The (1995)|Professional, The (1994)|Ref, The (1994)|Bringing Up Baby (1938)|Magnificent Seven, The (1954)|Gandhi (1982)|White Man's Burden (1995)|Another Stakeout (1993)|To Gillian on Her 37th Birthday (1996)|Bad Taste (1987)
Babe (1995)|Braveheart (1995)|Billy Madison (1995)|Santa Clause, The (1994)|True Romance (1993)|Chasing Amy (1997)|Sense and Sensibility (1995)|As Good As It Gets (1997)|American in Paris, An (1951)|Relative Fear (1994)
English Patient, The (1996)|Marvin's Room (1996)|Titanic (1997)|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|Daytrippers, The (1996)|My Own Private Idaho (1991)|Clear and Present Danger (1994)|Tango Lesson, The (1997)|For Richer or Poorer (1997)|2 Days in the Valley (1996)
Twelve Monkeys (1995)|I.Q. (1994)|Spitfire Grill, The (1996)|Army of Darkness (1993)|3 Ninjas: High Noon At Mega Mountain (1998)|Aladdin and the King of Thieves (1996)|Boot, Das (1981)|Ben-Hur (1959)|All About Eve (1950)|Yankee Zulu (1994)
Air Force One (1997)|Fly Away Home (1996)|Rainmaker, The (1997)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|Conan the Barbarian (1981)|Love Jones (1997)|You So Crazy (1994)
Postino, Il (1994)|Snow White and the Seven Dwarfs (1937)|Trainspotting (1996)|Vertigo (1958)|White Man's Burden (1995)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)|Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)|Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
I.Q. (1994)|Brazil (1985)|Matilda (1996)|People vs. Larry Flynt, The (1996)|Wild Bill (1995)|Farinelli: il castrato (1994)|Heavenly Creatures (1994)|Interview with the Vampire (1994)|Tales from the Hood (1995)|You So Crazy (1994)
Babe (1995)|Cold Comfort Farm (1995)|Independence Day (ID4) (1996)|Phenomenon (1996)|Bed of Roses (1996)|English Patient, The (1996)|Pinocchio (1940)|Wild Bill (1995)|Farinelli: il castrato (1994)|Tales from the Hood (1995)
Muppet Treasure Island (1996)|Ed Wood (1994)|Wrong Trousers, The (1993)|Raiders of the Lost Ark (1981)|12 Angry Men (1957)|Clockwork Orange, A (1971)|Right Stuff, The (1983)|In & Out (1997)|Aladdin and the King of Thieves (1996)|Transformers: The Movie, The (1986)
Starship Troopers (1997)|Marvin's Room (1996)|Scream (1996)|Mother (1996)|G.I. Jane (1997)|Cop Land (1997)|Conspiracy Theory (1997)|Bean (1997)|Wedding Singer, The (1998)|Brassed Off (1996)
2001: A Space Odyssey (1968)|Army of Darkness (1993)|Jerry Maguire (1996)|Last of the Mohicans, The (1992)|In & Out (1997)|Aladdin and the King of Thieves (1996)|Vertigo (1958)|Around the World in 80 Days (1956)|Annie Hall (1977)|Paris Is Burning (1990)
Crow, The (1994)|Spitfire Grill, The (1996)|Citizen Kane (1941)|Jude (1996)|Blues Brothers, The (1980)|Grand Day Out, A (1992)|Transformers: The Movie, The (1986)|Around the World in 80 Days (1956)|Seventh Seal, The (Sjunde inseglet, Det) (1957)|Orlando (1993)
Free Willy (1993)|GoodFellas (1990)|Sting, The (1973)|Men in Black (1997)|Good Will Hunting (1997)|In & Out (1997)|Kiss the Girls (1997)|Annie Hall (1977)|Village of the Damned (1995)|Wes Craven's New Nightmare (1994)
